Time,Role,LocalUE,IMSI,IP,ServingCell,ServingType,Dir,Delay,Jitter,Throughput,PDR,TxPackets,RxPackets,RxBytes
23,UES2,3,42,7.0.0.35,4,TN,UL,nan,nan,0,nan,0,0,0
23,UES2,4,43,7.0.0.36,0,NONE,DL,nan,nan,0,0,38,0,0
23,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,5,44,7.0.0.37,3,TN,DL,nan,nan,0,0,6,0,0
23,UES2,5,44,7.0.0.37,3,TN,UL,nan,nan,0,nan,0,0,0
23,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,6,0,0
23,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,7,46,7.0.0.39,9,NTN,DL,nan,nan,0,0,33,0,0
23,UES2,7,46,7.0.0.39,9,NTN,UL,nan,nan,0,nan,0,0,0
23,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,38,0,0
23,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,9,48,7.0.0.41,4,TN,DL,0.0504981,0.0342905,0.017408,84.2105,38,32,2176
23,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
23,UES2,10,49,7.0.0.42,0,NONE,DL,nan,nan,0,0,39,0,0
23,UES2,10,49,7.0.0.42,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,37,0,0
23,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,6,0,0
23,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,6,0,0
23,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,14,53,7.0.0.46,7,NTN,DL,0.266348,0.0167667,0.01884,116.667,30,35,2355
23,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
23,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,38,0,0
23,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,16,55,7.0.0.48,0,NONE,DL,nan,nan,0,0,28,0,0
23,UES2,16,55,7.0.0.48,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,17,56,7.0.0.49,5,TN,DL,0.00434711,0.000851288,0.006816,93.3333,15,14,852
23,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
23,UES2,18,57,7.0.0.50,6,NTN,DL,0.295937,0.0233342,0.014144,68.4211,38,26,1768
23,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
23,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,23,0,0
23,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,20,59,7.0.0.52,7,NTN,DL,0.269675,0.020873,0.01088,52.6316,38,20,1360
23,UES2,20,59,7.0.0.52,7,NTN,UL,nan,nan,0,nan,0,0,0
23,UES2,21,60,7.0.0.53,7,NTN,DL,0.319543,0.05,0.001376,66.6667,6,4,172
23,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
23,UES2,22,61,7.0.0.54,0,NONE,DL,nan,nan,0,0,12,0,0
23,UES2,22,61,7.0.0.54,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,23,62,7.0.0.55,8,NTN,DL,0.264444,0.02,0.00172,83.3333,6,5,215
23,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
23,UES2,24,63,7.0.0.56,0,NONE,DL,nan,nan,0,0,32,0,0
23,UES2,24,63,7.0.0.56,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,13,0,0
23,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,6,0,0
23,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,27,66,7.0.0.59,6,NTN,DL,nan,nan,0,0,6,0,0
23,UES2,27,66,7.0.0.59,6,NTN,UL,nan,nan,0,nan,0,0,0
23,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,38,0,0
23,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
23,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,6,0,0
23,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES1,0,9,7.0.0.2,0,NONE,DL,nan,nan,0,0,61,0,0
24,UES1,0,9,7.0.0.2,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,60,0,0
24,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,2,11,7.0.0.4,6,NTN,DL,6.95045,2.13678,0.250496,5,60,3,31312
24,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,60,0,0
24,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
24,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
24,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,5,14,7.0.0.7,6,NTN,DL,0.552484,0.0266957,4.76537,95,60,57,595671
24,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,6,15,7.0.0.8,7,NTN,DL,0.266188,0.00858902,4.67922,91.8033,61,56,584903
24,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,60,0,0
24,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
24,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,9,18,7.0.0.11,5,TN,DL,nan,nan,0,0,60,0,0
24,UES1,9,18,7.0.0.11,5,TN,UL,nan,nan,0,0,250,0,0
24,UES1,10,19,7.0.0.12,0,NONE,DL,nan,nan,0,0,59,0,0
24,UES1,10,19,7.0.0.12,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,11,20,7.0.0.13,7,NTN,DL,nan,nan,0,0,60,0,0
24,UES1,11,20,7.0.0.13,7,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,12,21,7.0.0.14,6,NTN,DL,nan,nan,0,0,61,0,0
24,UES1,12,21,7.0.0.14,6,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,13,22,7.0.0.15,0,NONE,DL,nan,nan,0,0,59,0,0
24,UES1,13,22,7.0.0.15,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,14,23,7.0.0.16,0,NONE,DL,nan,nan,0,0,60,0,0
24,UES1,14,23,7.0.0.16,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,15,24,7.0.0.17,6,NTN,DL,0.372626,0.0190208,4.68204,91.8033,61,56,585255
24,UES1,15,24,7.0.0.17,6,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,16,25,7.0.0.18,3,TN,DL,nan,nan,0,0,60,0,0
24,UES1,16,25,7.0.0.18,3,TN,UL,nan,nan,0,0,250,0,0
24,UES1,17,26,7.0.0.19,0,NONE,DL,nan,nan,0,0,61,0,0
24,UES1,17,26,7.0.0.19,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,18,27,7.0.0.20,0,NONE,DL,nan,nan,0,0,61,0,0
24,UES1,18,27,7.0.0.20,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,19,28,7.0.0.21,8,NTN,DL,nan,nan,0,0,59,0,0
24,UES1,19,28,7.0.0.21,8,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,20,29,7.0.0.22,7,NTN,DL,nan,nan,0,0,60,0,0
24,UES1,20,29,7.0.0.22,7,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,21,30,7.0.0.23,4,TN,DL,nan,nan,0,0,60,0,0
24,UES1,21,30,7.0.0.23,4,TN,UL,nan,nan,0,0,250,0,0
24,UES1,22,31,7.0.0.24,8,NTN,DL,nan,nan,0,0,60,0,0
24,UES1,22,31,7.0.0.24,8,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,23,32,7.0.0.25,0,NONE,DL,nan,nan,0,0,60,0,0
24,UES1,23,32,7.0.0.25,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,24,33,7.0.0.26,0,NONE,DL,nan,nan,0,0,60,0,0
24,UES1,24,33,7.0.0.26,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES1,25,34,7.0.0.27,3,TN,DL,nan,nan,0,0,60,0,0
24,UES1,25,34,7.0.0.27,3,TN,UL,nan,nan,0,0,250,0,0
24,UES1,26,35,7.0.0.28,8,NTN,DL,nan,nan,0,0,60,0,0
24,UES1,26,35,7.0.0.28,8,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,27,36,7.0.0.29,6,NTN,DL,0.911443,0.50994,0.0838,1.69492,59,1,10475
24,UES1,27,36,7.0.0.29,6,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,28,37,7.0.0.30,9,NTN,DL,nan,nan,0,0,60,0,0
24,UES1,28,37,7.0.0.30,9,NTN,UL,nan,nan,0,0,250,0,0
24,UES1,29,38,7.0.0.31,0,NONE,DL,nan,nan,0,0,61,0,0
24,UES1,29,38,7.0.0.31,0,NONE,UL,nan,nan,0,0,250,0,0
24,UES2,0,39,7.0.0.32,7,NTN,DL,0.317818,0.0291153,0.01632,93.75,32,30,2040
24,UES2,0,39,7.0.0.32,7,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,1,40,7.0.0.33,0,NONE,DL,nan,nan,0,0,38,0,0
24,UES2,1,40,7.0.0.33,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,2,41,7.0.0.34,0,NONE,DL,nan,nan,0,0,38,0,0
24,UES2,2,41,7.0.0.34,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,3,42,7.0.0.35,4,TN,DL,0.0485918,0.0392,0.00212,83.3333,6,5,265
24,UES2,3,42,7.0.0.35,4,TN,UL,nan,nan,0,nan,0,0,0
24,UES2,4,43,7.0.0.36,0,NONE,DL,nan,nan,0,0,38,0,0
24,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,5,44,7.0.0.37,3,TN,DL,nan,nan,0,0,6,0,0
24,UES2,5,44,7.0.0.37,3,TN,UL,nan,nan,0,nan,0,0,0
24,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,8,0,0
24,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,7,46,7.0.0.39,9,NTN,DL,nan,nan,0,0,38,0,0
24,UES2,7,46,7.0.0.39,9,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,38,0,0
24,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,9,48,7.0.0.41,4,TN,DL,0.0493962,0.0202702,0.016864,81.5789,38,31,2108
24,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
24,UES2,10,49,7.0.0.42,0,NONE,DL,nan,nan,0,0,27,0,0
24,UES2,10,49,7.0.0.42,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,10,0,0
24,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,25,0,0
24,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,6,0,0
24,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,14,53,7.0.0.46,7,NTN,DL,0.244741,0.000333333,0.003896,90,10,9,487
24,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,32,0,0
24,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,16,55,7.0.0.48,0,NONE,DL,nan,nan,0,0,21,0,0
24,UES2,16,55,7.0.0.48,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,17,56,7.0.0.49,5,TN,DL,0.0293893,0.0204338,0.015232,84.8485,33,28,1904
24,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
24,UES2,18,57,7.0.0.50,6,NTN,DL,0.270258,0.0141311,0.020672,100,38,38,2584
24,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,38,0,0
24,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,20,59,7.0.0.52,7,NTN,DL,0.287914,0.0267964,0.016864,81.5789,38,31,2108
24,UES2,20,59,7.0.0.52,7,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,21,60,7.0.0.53,7,NTN,DL,0.311543,0.033,0.001032,50,6,3,129
24,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,22,61,7.0.0.54,0,NONE,DL,nan,nan,0,0,13,0,0
24,UES2,22,61,7.0.0.54,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,23,62,7.0.0.55,8,NTN,DL,0.31769,0.039875,0.008304,45.7143,35,16,1038
24,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,24,63,7.0.0.56,8,NTN,DL,nan,nan,0,0,6,0,0
24,UES2,24,63,7.0.0.56,8,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,7,0,0
24,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,6,0,0
24,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,27,66,7.0.0.59,6,NTN,DL,nan,nan,0,0,6,0,0
24,UES2,27,66,7.0.0.59,6,NTN,UL,nan,nan,0,nan,0,0,0
24,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,38,0,0
24,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
24,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,20,0,0
24,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES1,0,9,7.0.0.2,0,NONE,DL,nan,nan,0,0,61,0,0
25,UES1,0,9,7.0.0.2,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,60,0,0
25,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,59,0,0
25,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
25,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,5,14,7.0.0.7,6,NTN,DL,nan,nan,0,0,60,0,0
25,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,6,15,7.0.0.8,7,NTN,DL,0.255032,0.0062911,4.3447,86.6667,60,52,543087
25,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,60,0,0
25,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,9,18,7.0.0.11,5,TN,DL,nan,nan,0,0,59,0,0
25,UES1,9,18,7.0.0.11,5,TN,UL,nan,nan,0,0,250,0,0
25,UES1,10,19,7.0.0.12,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,10,19,7.0.0.12,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,11,20,7.0.0.13,7,NTN,DL,0.252373,0.00323228,0.836024,16.6667,60,10,104503
25,UES1,11,20,7.0.0.13,7,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,12,21,7.0.0.14,6,NTN,DL,nan,nan,0,0,59,0,0
25,UES1,12,21,7.0.0.14,6,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,13,22,7.0.0.15,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,13,22,7.0.0.15,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,14,23,7.0.0.16,0,NONE,DL,nan,nan,0,0,59,0,0
25,UES1,14,23,7.0.0.16,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,15,24,7.0.0.17,6,NTN,DL,0.293982,0.0161351,4.42992,88.3333,60,53,553740
25,UES1,15,24,7.0.0.17,6,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,16,25,7.0.0.18,3,TN,DL,nan,nan,0,0,59,0,0
25,UES1,16,25,7.0.0.18,3,TN,UL,nan,nan,0,0,250,0,0
25,UES1,17,26,7.0.0.19,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,17,26,7.0.0.19,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,18,27,7.0.0.20,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,18,27,7.0.0.20,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,19,28,7.0.0.21,8,NTN,DL,nan,nan,0,0,60,0,0
25,UES1,19,28,7.0.0.21,8,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,20,29,7.0.0.22,7,NTN,DL,nan,nan,0,0,60,0,0
25,UES1,20,29,7.0.0.22,7,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,21,30,7.0.0.23,4,TN,DL,nan,nan,0,0,60,0,0
25,UES1,21,30,7.0.0.23,4,TN,UL,nan,nan,0,0,250,0,0
25,UES1,22,31,7.0.0.24,8,NTN,DL,nan,nan,0,0,61,0,0
25,UES1,22,31,7.0.0.24,8,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,23,32,7.0.0.25,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,23,32,7.0.0.25,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,24,33,7.0.0.26,0,NONE,DL,nan,nan,0,0,60,0,0
25,UES1,24,33,7.0.0.26,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES1,25,34,7.0.0.27,3,TN,DL,nan,nan,0,0,60,0,0
25,UES1,25,34,7.0.0.27,3,TN,UL,nan,nan,0,0,250,0,0
25,UES1,26,35,7.0.0.28,8,NTN,DL,nan,nan,0,0,60,0,0
25,UES1,26,35,7.0.0.28,8,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,27,36,7.0.0.29,6,NTN,DL,1.32447,0.044398,2.92471,57.377,61,35,365589
25,UES1,27,36,7.0.0.29,6,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,28,37,7.0.0.30,9,NTN,DL,nan,nan,0,0,60,0,0
25,UES1,28,37,7.0.0.30,9,NTN,UL,nan,nan,0,0,250,0,0
25,UES1,29,38,7.0.0.31,0,NONE,DL,nan,nan,0,0,59,0,0
25,UES1,29,38,7.0.0.31,0,NONE,UL,nan,nan,0,0,250,0,0
25,UES2,0,39,7.0.0.32,7,NTN,DL,0.265408,0.0210459,0.00232,26.3158,19,5,290
25,UES2,0,39,7.0.0.32,7,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,1,40,7.0.0.33,0,NONE,DL,nan,nan,0,0,18,0,0
25,UES2,1,40,7.0.0.33,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,2,41,7.0.0.34,0,NONE,DL,nan,nan,0,0,38,0,0
25,UES2,2,41,7.0.0.34,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,3,42,7.0.0.35,4,TN,DL,0.105854,0.0333333,0.001032,33.3333,9,3,129
25,UES2,3,42,7.0.0.35,4,TN,UL,nan,nan,0,nan,0,0,0
25,UES2,4,43,7.0.0.36,0,NONE,DL,nan,nan,0,0,10,0,0
25,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,5,44,7.0.0.37,3,TN,DL,nan,nan,0,0,6,0,0
25,UES2,5,44,7.0.0.37,3,TN,UL,nan,nan,0,nan,0,0,0
25,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,20,0,0
25,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,7,46,7.0.0.39,9,NTN,DL,nan,nan,0,0,38,0,0
25,UES2,7,46,7.0.0.39,9,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,38,0,0
25,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,9,48,7.0.0.41,4,TN,DL,0.0621215,0.0327903,0.015776,74.359,39,29,1972
25,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
25,UES2,10,49,7.0.0.42,0,NONE,DL,nan,nan,0,0,28,0,0
25,UES2,10,49,7.0.0.42,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,31,0,0
25,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,34,0,0
25,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,12,0,0
25,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,14,53,7.0.0.46,7,NTN,DL,0.264625,0.04,0.00172,83.3333,6,5,215
25,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,6,0,0
25,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,16,55,7.0.0.48,0,NONE,DL,nan,nan,0,0,6,0,0
25,UES2,16,55,7.0.0.48,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,17,56,7.0.0.49,5,TN,DL,0.0339535,0.0184069,0.018496,89.4737,38,34,2312
25,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
25,UES2,18,57,7.0.0.50,6,NTN,DL,0.274483,0.0198322,0.018496,89.4737,38,34,2312
25,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,35,0,0
25,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,20,59,7.0.0.52,7,NTN,DL,0.30333,0.0463945,0.008304,66.6667,24,16,1038
25,UES2,20,59,7.0.0.52,7,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,21,60,7.0.0.53,7,NTN,DL,0.364707,0.066959,0.001088,6.06061,33,2,136
25,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,22,61,7.0.0.54,0,NONE,DL,nan,nan,0,0,7,0,0
25,UES2,22,61,7.0.0.54,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,23,62,7.0.0.55,8,NTN,DL,0.355621,0.0333893,0.017408,84.2105,38,32,2176
25,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,24,63,7.0.0.56,8,NTN,DL,nan,nan,0,0,28,0,0
25,UES2,24,63,7.0.0.56,8,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,6,0,0
25,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,6,0,0
25,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,27,66,7.0.0.59,6,NTN,DL,nan,nan,0,0,22,0,0
25,UES2,27,66,7.0.0.59,6,NTN,UL,nan,nan,0,nan,0,0,0
25,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,23,0,0
25,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
25,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,6,0,0
25,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
26,UES1,0,9,7.0.0.2,0,NONE,DL,nan,nan,0,0,59,0,0
26,UES1,0,9,7.0.0.2,0,NONE,UL,nan,nan,0,0,250,0,0
26,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,60,0,0
26,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
26,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,60,0,0
26,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
26,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,60,0,0
26,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
26,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
26,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
26,UES1,5,14,7.0.0.7,6,NTN,DL,1.40826,0.134642,0.918696,18.0328,61,11,114837
26,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
26,UES1,6,15,7.0.0.8,7,NTN,DL,0.254036,0.00560215,5.52038,110,60,66,690048
26,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
26,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,59,0,0
26,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
26,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
26,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
26,UES1,9,18,7.0.0.11,5,TN,DL,nan,nan,0,0,60,0,0
26,UES1,9,18,7.0.0.11,5,TN,UL,nan,nan,0,0,250,0,0
